l_ipn,r_asn,f,year,month,day,dayofweek,f_scaled
6,14501,1,2006,7,13,3,-0.016117355187611336
6,16206,1,2006,7,13,3,-0.016117355187611336
6,19817,1,2006,7,13,3,-0.016117355187611336
7,109,6,2006,7,13,3,-0.01525003094090399
7,701,2,2006,7,13,3,-0.015943890338269866
7,2116,9,2006,7,13,3,-0.014729636392879584
7,2152,19,2006,7,13,3,-0.012994987899464894
7,2856,3,2006,7,13,3,-0.015770425488928395
7,3356,1,2006,7,13,3,-0.016117355187611336
7,3701,3,2006,7,13,3,-0.015770425488928395
7,4766,5,2006,7,13,3,-0.015423495790245458
7,4837,6,2006,7,13,3,-0.01525003094090399
7,5432,3,2006,7,13,3,-0.015770425488928395
7,6432,18,2006,7,13,3,-0.013168452748806363
7,6453,2,2006,7,13,3,-0.015943890338269866
7,6830,6,2006,7,13,3,-0.01525003094090399
7,6871,3,2006,7,13,3,-0.015770425488928395
7,7011,3,2006,7,13,3,-0.015770425488928395
7,7018,1,2006,7,13,3,-0.016117355187611336
7,8070,3,2006,7,13,3,-0.015770425488928395
7,8362,1,2006,7,13,3,-0.016117355187611336
7,9156,9,2006,7,13,3,-0.014729636392879584
7,9471,6,2006,7,13,3,-0.01525003094090399
7,10565,11,2006,7,13,3,-0.014382706694196645
7,10763,8,2006,7,13,3,-0.014903101242221052
7,11479,1,2006,7,13,3,-0.016117355187611336
7,12182,2,2006,7,13,3,-0.015943890338269866
7,12222,6,2006,7,13,3,-0.01525003094090399
7,13488,5,2006,7,13,3,-0.015423495790245458
7,13749,54,2006,7,13,3,-0.0069237181725134815
7,14743,1,2006,7,13,3,-0.016117355187611336
7,15169,148,2006,7,13,3,0.0093819776655846
7,16206,1,2006,7,13,3,-0.016117355187611336
7,18924,48,2006,7,13,3,-0.007964507268562295
7,20401,1,2006,7,13,3,-0.016117355187611336
7,21844,22,2006,7,13,3,-0.012474593351440487
7,25786,5,2006,7,13,3,-0.015423495790245458
7,32952,2,2006,7,13,3,-0.015943890338269866
8,109,6,2006,7,13,3,-0.01525003094090399
8,2116,2,2006,7,13,3,-0.015943890338269866
8,2856,1,2006,7,13,3,-0.016117355187611336
8,3356,1,2006,7,13,3,-0.016117355187611336
8,4766,2,2006,7,13,3,-0.015943890338269866
8,4771,4,2006,7,13,3,-0.015596960639586929
8,4837,2,2006,7,13,3,-0.015943890338269866
8,6830,2,2006,7,13,3,-0.015943890338269866
8,6871,2,2006,7,13,3,-0.015943890338269866
8,7011,1,2006,7,13,3,-0.016117355187611336
8,8070,2,2006,7,13,3,-0.015943890338269866
8,9471,2,2006,7,13,3,-0.015943890338269866
8,13488,1,2006,7,13,3,-0.016117355187611336
8,15169,4,2006,7,13,3,-0.015596960639586929
8,16206,1,2006,7,13,3,-0.016117355187611336
9,3356,2,2006,7,13,3,-0.015943890338269866
9,8070,1,2006,7,13,3,-0.016117355187611336
9,8075,2,2006,7,13,3,-0.015943890338269866
0,209,1,2006,7,14,4,-0.016117355187611336
0,701,1,2006,7,14,4,-0.016117355187611336
0,2914,1,2006,7,14,4,-0.016117355187611336
0,3209,1,2006,7,14,4,-0.016117355187611336
0,3320,2,2006,7,14,4,-0.015943890338269866
0,3561,47,2006,7,14,4,-0.008137972117903763
0,3737,1,2006,7,14,4,-0.016117355187611336
0,4230,1,2006,7,14,4,-0.016117355187611336
0,4670,1,2006,7,14,4,-0.016117355187611336
0,4755,2,2006,7,14,4,-0.015943890338269866
0,4814,1,2006,7,14,4,-0.016117355187611336
0,4837,2,2006,7,14,4,-0.015943890338269866
0,5615,1,2006,7,14,4,-0.016117355187611336
0,5617,2,2006,7,14,4,-0.015943890338269866
0,5713,1,2006,7,14,4,-0.016117355187611336
0,6432,1,2006,7,14,4,-0.016117355187611336
0,6713,1,2006,7,14,4,-0.016117355187611336
0,6724,1,2006,7,14,4,-0.016117355187611336
0,6939,1,2006,7,14,4,-0.016117355187611336
0,7018,1,2006,7,14,4,-0.016117355187611336
0,7470,1,2006,7,14,4,-0.016117355187611336
0,7643,1,2006,7,14,4,-0.016117355187611336
0,8167,2,2006,7,14,4,-0.015943890338269866
0,8304,1,2006,7,14,4,-0.016117355187611336
0,8359,1,2006,7,14,4,-0.016117355187611336
0,9121,2,2006,7,14,4,-0.015943890338269866
0,9141,1,2006,7,14,4,-0.016117355187611336
0,9808,1,2006,7,14,4,-0.016117355187611336
0,10029,1,2006,7,14,4,-0.016117355187611336
0,10738,1,2006,7,14,4,-0.016117355187611336
0,11426,2,2006,7,14,4,-0.015943890338269866
0,11913,1,2006,7,14,4,-0.016117355187611336
0,12312,1,2006,7,14,4,-0.016117355187611336
0,12322,1,2006,7,14,4,-0.016117355187611336
0,13462,16,2006,7,14,4,-0.0135153824474893
0,13609,1,2006,7,14,4,-0.016117355187611336
0,13672,1,2006,7,14,4,-0.016117355187611336
0,16338,2,2006,7,14,4,-0.015943890338269866
0,16586,1,2006,7,14,4,-0.016117355187611336
0,19262,1,2006,7,14,4,-0.016117355187611336
0,19548,1,2006,7,14,4,-0.016117355187611336
0,22205,1,2006,7,14,4,-0.016117355187611336
0,26085,5,2006,7,14,4,-0.015423495790245458
0,26101,6,2006,7,14,4,-0.01525003094090399
0,26831,1,2006,7,14,4,-0.016117355187611336
0,27364,1,2006,7,14,4,-0.016117355187611336
0,27699,1,2006,7,14,4,-0.016117355187611336
0,28573,1,2006,7,14,4,-0.016117355187611336
0,29933,1,2006,7,14,4,-0.016117355187611336
0,29975,1,2006,7,14,4,-0.016117355187611336
0,33668,1,2006,7,14,4,-0.016117355187611336
0,34337,1,2006,7,14,4,-0.016117355187611336
0,36752,2,2006,7,14,4,-0.015943890338269866
1,8,7,2006,7,14,4,-0.015076566091562521
1,852,4,2006,7,14,4,-0.015596960639586929
1,3265,1364,2006,7,14,4,0.22031523446481083
1,3356,1,2006,7,14,4,-0.016117355187611336
1,3561,14,2006,7,14,4,-0.01386231214617224
1,3786,6,2006,7,14,4,-0.01525003094090399
1,4058,2,2006,7,14,4,-0.015943890338269866
1,4134,3,2006,7,14,4,-0.015770425488928395
1,4670,2,2006,7,14,4,-0.015943890338269866
1,4766,8,2006,7,14,4,-0.014903101242221052
1,4812,1,2006,7,14,4,-0.016117355187611336
1,6461,9,2006,7,14,4,-0.014729636392879584
1,7018,1,2006,7,14,4,-0.016117355187611336
1,8151,1,2006,7,14,4,-0.016117355187611336
1,8376,1,2006,7,14,4,-0.016117355187611336
1,9298,2,2006,7,14,4,-0.015943890338269866
1,9318,1,2006,7,14,4,-0.016117355187611336
1,9803,1,2006,7,14,4,-0.016117355187611336
1,9808,2,2006,7,14,4,-0.015943890338269866
1,11486,4,2006,7,14,4,-0.015596960639586929
1,13571,3,2006,7,14,4,-0.015770425488928395
1,14501,6,2006,7,14,4,-0.01525003094090399
1,14777,13,2006,7,14,4,-0.014035776995513708
1,14778,14,2006,7,14,4,-0.01386231214617224
1,15929,2,2006,7,14,4,-0.015943890338269866
1,17712,1,2006,7,14,4,-0.016117355187611336
1,18118,2,2006,7,14,4,-0.015943890338269866
1,19444,4,2006,7,14,4,-0.015596960639586929
1,21844,2,2006,7,14,4,-0.015943890338269866
1,23724,6,2006,7,14,4,-0.01525003094090399
1,26627,1,2006,7,14,4,-0.016117355187611336
1,29208,1,2006,7,14,4,-0.016117355187611336
2,209,52,2006,7,14,4,-0.0072706478711964196
2,226,2,2006,7,14,4,-0.015943890338269866
2,1312,84,2006,7,14,4,-0.0017197726922694133
2,3557,1,2006,7,14,4,-0.016117355187611336
2,3561,7,2006,7,14,4,-0.015076566091562521
2,3659,1,2006,7,14,4,-0.016117355187611336
2,4814,12,2006,7,14,4,-0.014209241844855176
2,4983,108,2006,7,14,4,0.002443383691925841
2,5550,4,2006,7,14,4,-0.015596960639586929
2,7018,151,2006,7,14,4,0.009902372213609005
2,7132,3,2006,7,14,4,-0.015770425488928395
2,7377,70,2006,7,14,4,-0.004148280583049979
2,9506,234,2006,7,14,4,0.024299954708950928
2,14265,482,2006,7,14,4,0.06731923734563522
2,14501,1,2006,7,14,4,-0.016117355187611336
2,19918,303,2006,7,14,4,0.03626902931351228
2,29863,8,2006,7,14,4,-0.014903101242221052
2,30099,4,2006,7,14,4,-0.015596960639586929
2,33260,8,2006,7,14,4,-0.014903101242221052
2,33651,3,2006,7,14,4,-0.015770425488928395
2,36351,1,2006,7,14,4,-0.016117355187611336
3,8,6,2006,7,14,4,-0.01525003094090399
3,852,1,2006,7,14,4,-0.016117355187611336
3,4134,2,2006,7,14,4,-0.015943890338269866
3,5078,1,2006,7,14,4,-0.016117355187611336
3,7018,1,2006,7,14,4,-0.016117355187611336
3,13571,1,2006,7,14,4,-0.016117355187611336
3,17226,1,2006,7,14,4,-0.016117355187611336
3,23724,2,2006,7,14,4,-0.015943890338269866
4,7018,1,2006,7,14,4,-0.016117355187611336
4,7132,2,2006,7,14,4,-0.015943890338269866
4,14501,3,2006,7,14,4,-0.015770425488928395
4,14777,3,2006,7,14,4,-0.015770425488928395
4,22855,14,2006,7,14,4,-0.01386231214617224
4,29895,14,2006,7,14,4,-0.01386231214617224
4,31976,82,2006,7,14,4,-0.0020667023909523513
4,33651,7,2006,7,14,4,-0.015076566091562521
5,8,6,2006,7,14,4,-0.01525003094090399
5,852,4,2006,7,14,4,-0.015596960639586929
5,3561,1,2006,7,14,4,-0.016117355187611336
5,4134,2,2006,7,14,4,-0.015943890338269866
5,4812,1,2006,7,14,4,-0.016117355187611336
5,7018,2,2006,7,14,4,-0.015943890338269866
5,8075,2,2006,7,14,4,-0.015943890338269866
5,13571,3,2006,7,14,4,-0.015770425488928395
5,13867,2,2006,7,14,4,-0.015943890338269866
5,22822,4,2006,7,14,4,-0.015596960639586929
5,23724,3,2006,7,14,4,-0.015770425488928395
6,8,7,2006,7,14,4,-0.015076566091562521
6,852,4,2006,7,14,4,-0.015596960639586929
6,4134,2,2006,7,14,4,-0.015943890338269866
6,4812,1,2006,7,14,4,-0.016117355187611336
6,4837,1,2006,7,14,4,-0.016117355187611336
6,5078,2,2006,7,14,4,-0.015943890338269866
6,7018,1,2006,7,14,4,-0.016117355187611336
6,9394,2,2006,7,14,4,-0.015943890338269866
6,13571,3,2006,7,14,4,-0.015770425488928395
6,23724,4,2006,7,14,4,-0.015596960639586929
7,3,3,2006,7,14,4,-0.015770425488928395
7,852,38,2006,7,14,4,-0.009699155761976984
7,1239,10,2006,7,14,4,-0.014556171543538115
7,2152,23,2006,7,14,4,-0.012301128502099018
7,2200,2,2006,7,14,4,-0.015943890338269866
7,3356,12,2006,7,14,4,-0.014209241844855176
7,3561,91,2006,7,14,4,-0.0005055187468791307
7,3701,3,2006,7,14,4,-0.015770425488928395
7,4134,1,2006,7,14,4,-0.016117355187611336
7,5550,13,2006,7,14,4,-0.014035776995513708
7,5631,2,2006,7,14,4,-0.015943890338269866
7,5691,2,2006,7,14,4,-0.015943890338269866
7,6432,34,2006,7,14,4,-0.01039301515934286
7,6517,100,2006,7,14,4,0.0010556648971940896
7,6539,12,2006,7,14,4,-0.014209241844855176
7,7015,1,2006,7,14,4,-0.016117355187611336
7,8070,3,2006,7,14,4,-0.015770425488928395
7,8560,2,2006,7,14,4,-0.015943890338269866
7,9156,15,2006,7,14,4,-0.01368884729683077
7,10565,15,2006,7,14,4,-0.01368884729683077
7,10763,14,2006,7,14,4,-0.01386231214617224
7,10910,11,2006,7,14,4,-0.014382706694196645
7,10933,4,2006,7,14,4,-0.015596960639586929
7,11305,42,2006,7,14,4,-0.009005296364611108
7,12168,7,2006,7,14,4,-0.015076566091562521
7,12182,2,2006,7,14,4,-0.015943890338269866
7,12222,46,2006,7,14,4,-0.008311436967245232
7,13797,1,2006,7,14,4,-0.016117355187611336
7,13867,13,2006,7,14,4,-0.014035776995513708
7,13890,7,2006,7,14,4,-0.015076566091562521
7,14361,1,2006,7,14,4,-0.016117355187611336
7,14744,60,2006,7,14,4,-0.005882929076464667
7,14829,2,2006,7,14,4,-0.015943890338269866
7,15169,114,2006,7,14,4,0.0034841727879746545
7,16509,18,2006,7,14,4,-0.013168452748806363
7,18924,48,2006,7,14,4,-0.007964507268562295
7,19024,3,2006,7,14,4,-0.015770425488928395
7,21844,43,2006,7,14,4,-0.00883183151526964
7,25751,2,2006,7,14,4,-0.015943890338269866
7,26458,11,2006,7,14,4,-0.014382706694196645
7,29720,2,2006,7,14,4,-0.015943890338269866
7,30217,23,2006,7,14,4,-0.012301128502099018
7,31976,6,2006,7,14,4,-0.01525003094090399
7,36347,1,2006,7,14,4,-0.016117355187611336
7,36839,2,2006,7,14,4,-0.015943890338269866
8,852,1,2006,7,14,4,-0.016117355187611336
8,3215,45,2006,7,14,4,-0.008484901816586702
8,3561,1,2006,7,14,4,-0.016117355187611336
8,4134,1,2006,7,14,4,-0.016117355187611336
8,7015,1,2006,7,14,4,-0.016117355187611336
8,8075,2,2006,7,14,4,-0.015943890338269866
8,15169,4,2006,7,14,4,-0.015596960639586929
9,209,2,2006,7,14,4,-0.015943890338269866
9,8070,3,2006,7,14,4,-0.015770425488928395
0,714,1,2006,7,15,5,-0.016117355187611336
0,1213,1,2006,7,15,5,-0.016117355187611336
0,3561,18,2006,7,15,5,-0.013168452748806363
0,3671,11,2006,7,15,5,-0.014382706694196645
0,3680,2,2006,7,15,5,-0.015943890338269866
0,4134,4,2006,7,15,5,-0.015596960639586929
0,4766,1,2006,7,15,5,-0.016117355187611336
0,4837,5,2006,7,15,5,-0.015423495790245458
0,5410,1,2006,7,15,5,-0.016117355187611336
0,5603,1,2006,7,15,5,-0.016117355187611336
0,5617,1,2006,7,15,5,-0.016117355187611336
0,6327,1,2006,7,15,5,-0.016117355187611336
0,6350,1,2006,7,15,5,-0.016117355187611336
0,7132,2,2006,7,15,5,-0.015943890338269866
0,7757,1,2006,7,15,5,-0.016117355187611336
0,8434,1,2006,7,15,5,-0.016117355187611336
0,9121,3,2006,7,15,5,-0.015770425488928395
0,10738,1,2006,7,15,5,-0.016117355187611336
0,10796,1,2006,7,15,5,-0.016117355187611336
0,11427,1,2006,7,15,5,-0.016117355187611336
0,11707,1,2006,7,15,5,-0.016117355187611336
0,13121,2,2006,7,15,5,-0.015943890338269866
0,13307,1,2006,7,15,5,-0.016117355187611336
0,13462,16,2006,7,15,5,-0.0135153824474893
0,13749,1,2006,7,15,5,-0.016117355187611336
0,13867,1,2006,7,15,5,-0.016117355187611336
0,14501,1,2006,7,15,5,-0.016117355187611336
0,15169,14,2006,7,15,5,-0.01386231214617224
0,15497,1,2006,7,15,5,-0.016117355187611336
0,15772,1,2006,7,15,5,-0.016117355187611336
0,15802,2,2006,7,15,5,-0.015943890338269866
0,17964,1,2006,7,15,5,-0.016117355187611336
0,17968,1,2006,7,15,5,-0.016117355187611336
0,19262,3,2006,7,15,5,-0.015770425488928395
0,19742,1,2006,7,15,5,-0.016117355187611336
0,20258,1,2006,7,15,5,-0.016117355187611336
0,23106,1,2006,7,15,5,-0.016117355187611336
0,24867,30,2006,7,15,5,-0.011086874556708736
0,25653,1,2006,7,15,5,-0.016117355187611336
0,26085,7,2006,7,15,5,-0.015076566091562521
0,26101,4,2006,7,15,5,-0.015596960639586929
0,26347,2,2006,7,15,5,-0.015943890338269866
0,27357,1,2006,7,15,5,-0.016117355187611336
0,27699,2,2006,7,15,5,-0.015943890338269866
0,28573,1,2006,7,15,5,-0.016117355187611336
0,30374,1,2006,7,15,5,-0.016117355187611336
0,31252,169,2006,7,15,5,0.013024739501755447
0,32445,4,2006,7,15,5,-0.015596960639586929
0,33287,1,2006,7,15,5,-0.016117355187611336
0,36066,1,2006,7,15,5,-0.016117355187611336
0,36149,1,2006,7,15,5,-0.016117355187611336
0,36727,1,2006,7,15,5,-0.016117355187611336
1,73,5,2006,7,15,5,-0.015423495790245458
1,81,2,2006,7,15,5,-0.015943890338269866
1,701,2,2006,7,15,5,-0.015943890338269866
1,1241,4,2006,7,15,5,-0.015596960639586929
1,1299,2,2006,7,15,5,-0.015943890338269866
1,2856,15,2006,7,15,5,-0.01368884729683077
1,3265,1360,2006,7,15,5,0.21962137506744495
1,3320,1,2006,7,15,5,-0.016117355187611336
1,3352,1,2006,7,15,5,-0.016117355187611336
1,3462,1,2006,7,15,5,-0.016117355187611336
1,3561,5,2006,7,15,5,-0.015423495790245458
1,4323,1,2006,7,15,5,-0.016117355187611336
1,4436,4,2006,7,15,5,-0.015596960639586929
1,4538,2,2006,7,15,5,-0.015943890338269866
1,4766,4,2006,7,15,5,-0.015596960639586929
1,4812,1,2006,7,15,5,-0.016117355187611336
1,4837,307,2006,7,15,5,0.03696288871087816
1,5078,2,2006,7,15,5,-0.015943890338269866
1,6198,1,2006,7,15,5,-0.016117355187611336
1,6461,3,2006,7,15,5,-0.015770425488928395
1,6830,1,2006,7,15,5,-0.016117355187611336
1,7016,1,2006,7,15,5,-0.016117355187611336
1,7132,2,2006,7,15,5,-0.015943890338269866
1,7757,1,2006,7,15,5,-0.016117355187611336
1,8376,2,2006,7,15,5,-0.015943890338269866
1,9269,1,2006,7,15,5,-0.016117355187611336
1,9318,1,2006,7,15,5,-0.016117355187611336
1,9457,1,2006,7,15,5,-0.016117355187611336
1,9800,2,2006,7,15,5,-0.015943890338269866
1,9929,3,2006,7,15,5,-0.015770425488928395
1,13749,4,2006,7,15,5,-0.015596960639586929
1,14501,8,2006,7,15,5,-0.014903101242221052
1,14777,12,2006,7,15,5,-0.014209241844855176
1,14778,4,2006,7,15,5,-0.015596960639586929
1,14780,1,2006,7,15,5,-0.016117355187611336
1,15169,2,2006,7,15,5,-0.015943890338269866
1,17147,2,2006,7,15,5,-0.015943890338269866
1,17676,2,2006,7,15,5,-0.015943890338269866
1,17712,1,2006,7,15,5,-0.016117355187611336
1,17785,4,2006,7,15,5,-0.015596960639586929
1,19262,1,2006,7,15,5,-0.016117355187611336
1,19742,1,2006,7,15,5,-0.016117355187611336
1,21599,2,2006,7,15,5,-0.015943890338269866
1,23342,3,2006,7,15,5,-0.015770425488928395
1,31252,57,2006,7,15,5,-0.006403323624489075
1,33489,1,2006,7,15,5,-0.016117355187611336
1,34320,2,2006,7,15,5,-0.015943890338269866
2,47,1,2006,7,15,5,-0.016117355187611336
2,81,1,2006,7,15,5,-0.016117355187611336
2,209,2,2006,7,15,5,-0.015943890338269866
2,1312,84,2006,7,15,5,-0.0017197726922694133
2,3561,12,2006,7,15,5,-0.014209241844855176
2,4837,1,2006,7,15,5,-0.016117355187611336
2,7018,144,2006,7,15,5,0.008688118268218723
2,7132,3,2006,7,15,5,-0.015770425488928395
2,7377,78,2006,7,15,5,-0.002760561788318227
2,7774,1,2006,7,15,5,-0.016117355187611336
2,9506,38,2006,7,15,5,-0.009699155761976984
2,14265,69,2006,7,15,5,-0.004321745432391447
2,19742,1,2006,7,15,5,-0.016117355187611336
2,19918,157,2006,7,15,5,0.010943161309657818
2,26803,7,2006,7,15,5,-0.015076566091562521
2,29863,8,2006,7,15,5,-0.014903101242221052
2,30099,8,2006,7,15,5,-0.014903101242221052
2,31252,196,2006,7,15,5,0.017708290433975107
2,33651,11,2006,7,15,5,-0.014382706694196645
3,81,2,2006,7,15,5,-0.015943890338269866
3,701,1,2006,7,15,5,-0.016117355187611336
3,2152,1,2006,7,15,5,-0.016117355187611336
3,3320,6,2006,7,15,5,-0.01525003094090399
3,4134,2,2006,7,15,5,-0.015943890338269866
3,4436,4,2006,7,15,5,-0.015596960639586929
3,4812,1,2006,7,15,5,-0.016117355187611336
3,4837,263,2006,7,15,5,0.029330435339853526
3,5078,2,2006,7,15,5,-0.015943890338269866
3,9457,1,2006,7,15,5,-0.016117355187611336
3,9800,2,2006,7,15,5,-0.015943890338269866
3,13749,5,2006,7,15,5,-0.015423495790245458
3,14501,2,2006,7,15,5,-0.015943890338269866
3,17785,4,2006,7,15,5,-0.015596960639586929
3,19742,1,2006,7,15,5,-0.016117355187611336
4,4323,2,2006,7,15,5,-0.015943890338269866
4,4837,3,2006,7,15,5,-0.015770425488928395
4,7132,15,2006,7,15,5,-0.01368884729683077
4,14501,8,2006,7,15,5,-0.014903101242221052
4,14778,4,2006,7,15,5,-0.015596960639586929
4,19742,1,2006,7,15,5,-0.016117355187611336
4,31252,1,2006,7,15,5,-0.016117355187611336
4,31976,84,2006,7,15,5,-0.0017197726922694133
5,81,2,2006,7,15,5,-0.015943890338269866
5,209,1,2006,7,15,5,-0.016117355187611336
5,701,2,2006,7,15,5,-0.015943890338269866
5,2152,1,2006,7,15,5,-0.016117355187611336
5,3356,1,2006,7,15,5,-0.016117355187611336
5,3561,1,2006,7,15,5,-0.016117355187611336
5,4134,2,2006,7,15,5,-0.015943890338269866
5,4436,4,2006,7,15,5,-0.015596960639586929
5,4837,308,2006,7,15,5,0.037136353560219625
5,5078,2,2006,7,15,5,-0.015943890338269866
5,8075,4,2006,7,15,5,-0.015596960639586929
5,9457,1,2006,7,15,5,-0.016117355187611336
5,9800,4,2006,7,15,5,-0.015596960639586929
5,10223,1,2006,7,15,5,-0.016117355187611336
5,13749,5,2006,7,15,5,-0.015423495790245458
5,14501,1,2006,7,15,5,-0.016117355187611336
5,17785,2,2006,7,15,5,-0.015943890338269866
5,19742,1,2006,7,15,5,-0.016117355187611336
5,23724,1,2006,7,15,5,-0.016117355187611336
5,24138,1,2006,7,15,5,-0.016117355187611336
5,31252,1,2006,7,15,5,-0.016117355187611336
6,81,2,2006,7,15,5,-0.015943890338269866
6,701,2,2006,7,15,5,-0.015943890338269866
6,1668,2,2006,7,15,5,-0.015943890338269866
6,3320,4,2006,7,15,5,-0.015596960639586929
6,4134,4,2006,7,15,5,-0.015596960639586929
6,4436,6,2006,7,15,5,-0.01525003094090399
6,4837,316,2006,7,15,5,0.03852407235495138
6,5078,1,2006,7,15,5,-0.016117355187611336
6,9457,1,2006,7,15,5,-0.016117355187611336
6,9800,2,2006,7,15,5,-0.015943890338269866
6,9929,2,2006,7,15,5,-0.015943890338269866
6,13749,4,2006,7,15,5,-0.015596960639586929
6,14501,2,2006,7,15,5,-0.015943890338269866
6,15169,8,2006,7,15,5,-0.014903101242221052
6,17785,6,2006,7,15,5,-0.01525003094090399
6,19742,2,2006,7,15,5,-0.015943890338269866
6,31252,3,2006,7,15,5,-0.015770425488928395
7,701,2,2006,7,15,5,-0.015943890338269866
7,2152,1,2006,7,15,5,-0.016117355187611336
7,3561,2,2006,7,15,5,-0.015943890338269866
7,6517,1057,2006,7,15,5,0.16706152571697985
7,8070,2,2006,7,15,5,-0.015943890338269866
7,8075,4,2006,7,15,5,-0.015596960639586929
7,18924,48,2006,7,15,5,-0.007964507268562295
8,701,1,2006,7,15,5,-0.016117355187611336
8,3356,1,2006,7,15,5,-0.016117355187611336
8,3462,4,2006,7,15,5,-0.015596960639586929
8,8070,2,2006,7,15,5,-0.015943890338269866
8,13749,4271,2006,7,15,5,0.7245775515004611
8,15169,4,2006,7,15,5,-0.015596960639586929
8,19742,1303,2006,7,15,5,0.20973387865498122
9,3561,4,2006,7,15,5,-0.015596960639586929
9,8070,3,2006,7,15,5,-0.015770425488928395
9,8075,2,2006,7,15,5,-0.015943890338269866
0,205,1,2006,7,16,6,-0.016117355187611336
0,209,1,2006,7,16,6,-0.016117355187611336
0,701,3,2006,7,16,6,-0.015770425488928395
0,2518,1,2006,7,16,6,-0.016117355187611336
0,3267,1,2006,7,16,6,-0.016117355187611336
0,3462,3,2006,7,16,6,-0.015770425488928395
0,3561,6,2006,7,16,6,-0.01525003094090399
0,3671,7,2006,7,16,6,-0.015076566091562521
0,3786,1,2006,7,16,6,-0.016117355187611336
0,4766,1,2006,7,16,6,-0.016117355187611336
0,4837,2,2006,7,16,6,-0.015943890338269866
0,5462,2,2006,7,16,6,-0.015943890338269866
0,6140,33,2006,7,16,6,-0.010566480008684329
0,7029,1,2006,7,16,6,-0.016117355187611336
0,7132,5,2006,7,16,6,-0.015423495790245458
0,7470,3,2006,7,16,6,-0.015770425488928395
0,7738,2,2006,7,16,6,-0.015943890338269866
0,8167,2,2006,7,16,6,-0.015943890338269866
0,8560,558,2006,7,16,6,0.08050256589558687
0,8972,2,2006,7,16,6,-0.015943890338269866
0,9121,1,2006,7,16,6,-0.016117355187611336
0,10481,1,2006,7,16,6,-0.016117355187611336
0,11530,1,2006,7,16,6,-0.016117355187611336
0,12876,1,2006,7,16,6,-0.016117355187611336
0,13462,23,2006,7,16,6,-0.012301128502099018
0,13664,1,2006,7,16,6,-0.016117355187611336
0,17968,1,2006,7,16,6,-0.016117355187611336
0,18302,101,2006,7,16,6,0.0012291297465355587
0,19262,1,2006,7,16,6,-0.016117355187611336
0,26085,7,2006,7,16,6,-0.015076566091562521
0,26101,4,2006,7,16,6,-0.015596960639586929
0,27699,1,2006,7,16,6,-0.016117355187611336
0,33651,1,2006,7,16,6,-0.016117355187611336
0,35005,5,2006,7,16,6,-0.015423495790245458
1,205,3,2006,7,16,6,-0.015770425488928395
1,680,1,2006,7,16,6,-0.016117355187611336
1,852,1,2006,7,16,6,-0.016117355187611336
1,3265,1342,2006,7,16,6,0.2164990077792985
1,3462,2,2006,7,16,6,-0.015943890338269866
1,3561,26,2006,7,16,6,-0.01178073395407461
1,3786,2,2006,7,16,6,-0.015943890338269866
1,3794,2,2006,7,16,6,-0.015943890338269866
1,4134,5,2006,7,16,6,-0.015423495790245458
1,4266,10,2006,7,16,6,-0.014556171543538115
1,4323,1,2006,7,16,6,-0.016117355187611336
1,4732,2,2006,7,16,6,-0.015943890338269866
1,4766,6,2006,7,16,6,-0.01525003094090399
1,4812,1,2006,7,16,6,-0.016117355187611336
1,4837,2,2006,7,16,6,-0.015943890338269866
1,5462,1,2006,7,16,6,-0.016117355187611336
